,business_id,name,categories
215,0x88dd1694a03083e7:0x2dfd650f91b14cb7,Fun Bar,['Bar']
216,0x88d9b99efd88d2eb:0xe5eca45e19ff632a,Runway Grille & Deli,"['Deli', 'Restaurant']"
217,0x88c2f3f01d7375e7:0x5b06282035557a4a,Kahwa coffee,"['Cafe', 'Coffee shop']"
218,0x88e845d63508171f:0xd735de88a1cbfa9,Chik'n'Butt Cafe,"['Restaurant', 'Bar']"
219,0x88c2e230ec8c15e9:0xd82dc1c9254cc4ed,CA Cafe,['Cafe']
220,0x88e77fa686a292eb:0xc76f15c7486921e1,Main Event Orlando,"['Amusement center', 'Bowling alley', ""Children's party service"", 'Corporate entertainment service', 'Laser tag center', 'New American restaurant', 'Restaurant', 'Video arcade']"
221,0x88e71b41df1a70a5:0x39838bd275e01f4c,The Boulevard,['Bar']
222,0x88d9b719c26d0a43:0x7299af59d39b2297,Chatos Night Club,"['Night club', 'Bar', 'Dance club', 'Latin American restaurant', 'Restaurant']"
223,0x88e77ee1ef51b461:0x42df33da39488835,Wimpy's,"['Hamburger restaurant', 'Restaurant']"
224,0x88def127a46b91ab:0x7769eb348f232ec4,Chef Pepito,['Restaurant']
225,0x88d9b9ee5e62a2f7:0x27902f5487a32452,Icebox Cafe,"['Cafe', 'American restaurant', 'Bakery', 'Dessert restaurant']"
226,0x88d9b48fff4441cf:0x6575c15273a818d6,Jimmy John's,"['Sandwich shop', 'Caterer', 'Delivery Restaurant', 'Restaurant']"
227,0x88db3c6c68650c09:0x382187b8a34cd726,The Knotty Bean Coffee Bar,['Cafe']
228,0x88df299354998157:0x8ee904f0fa4dfb64,Craft Bar Kitchen,"['Cocktail bar', 'Live music venue', 'New American restaurant', 'Restaurant']"
229,0x88d9a10acee84987:0x66f971dba6bbf038,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
230,0x88c2efd17df378f3:0x4cfdb2aa0db49ef8,Panda Express,"['Chinese restaurant', 'Asian restaurant', 'Takeout Restaurant', 'Restaurant']"
231,0x88e5c53fae132b59:0xd5fe0e507a63860a,Johnson's Fleming Island Cigars,"['Tobacco shop', 'Bar', 'Wine bar']"
232,0x88d90f3525dde759:0x21e97de61c6075ac,Kendall Kafe,['Restaurant']
233,0x88c2c1c47275fd4f:0xd59207601e940b1e,El Patio Tampa,['Restaurant']
234,0x88e873ac0cf3b7f1:0xbb6e700e32389a1f,CNR Cafe & Pizzeria,['Restaurant']
235,0x88d925c0d6e9a2b3:0xb3125eb7b6984125,💨 3J's Cigar Lake Worth,"['Cigar shop', 'Bar', 'Coffee shop', 'Lounge', 'Tobacco shop']"
236,0x88dd73fb4d8f9b33:0x46952017c88d968,Munchies Boricua,['Restaurant']
237,0x88de0d3165ae8107:0x17c2935fb4401629,T & B's Corner Diner and Grill,"['Restaurant', 'Diner']"
238,0x88d9becb6f4e11a1:0xcaf23363ce4663c6,Chao Cajun,"['Chinese restaurant', 'Asian restaurant', 'Restaurant']"
239,0x88c29b9a5b900d4f:0x79b3bfed9903391e,Jacob B's Family Restaurant,['Restaurant']
240,0x88dd1550db5dc74f:0x852307b454e496ee,Angie's Place,"['Fast food restaurant', 'Restaurant']"
241,0x88e7c3d80403ee2f:0x65e7872058c0fe36,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
242,0x88e782bd2efa308b:0x38e06d4d93dcc16f,La Estrellita,"['Mexican grocery store', 'Restaurant']"
243,0x88e429b26bee7f51:0x68a9a29e2ee01af3,900º Pizza and Pasta,['Restaurant']
244,0x88dae4b9b5af059f:0xe5c683862e2caa26,Wawa,"['Convenience store', 'Breakfast restaurant', 'Cafe', 'Candy store', 'Cheesesteak restaurant', 'Coffee shop', 'Fast food restaurant', 'Sandwich shop']"
245,0x88d903240a92e8fb:0xc8e55c165486b223,Wawa,"['Convenience store', 'Breakfast restaurant', 'Cafe', 'Candy store', 'Cheesesteak restaurant', 'Coffee shop', 'Fast food restaurant', 'Hoagie restaurant', 'Sandwich shop', 'Tobacco shop']"
246,0x88e4277435b92343:0x4b21af8287138210,MBQue,['Restaurant']
247,0x88e7d3ce58048923:0x2dac48111a3bf780,C & D Liquor / C & D Coliseum Lounge,"['Liquor store', 'Bar', 'Lounge']"
248,0x88c2e9d3b714041b:0x3ffb68676acf439e,Julian Restaurant,"['Restaurant', 'Food and drink']"
249,0x88d9b6e52204fbbb:0xc2506107a6f3e863,Capri Bar,['Bar']
250,0x88e77ae251f759d9:0x13ed9317da5eff92,Sonoma Kitchen,"['Restaurant', 'American restaurant', 'Bar']"
251,0x88de116b416dff95:0x239c0741cd030e12,City Tropics Bistro,"['Restaurant', 'Night club']"
252,0x8890edf0eb752fef:0x3e376e2e2ac1dd31,Back Alley Sports Pub,"['Sports bar', 'Pool billard club', 'Pool hall', 'Restaurant']"
253,0x88d92f40c483207f:0x40acaafb05bc5f56,Island Vibes Kava Bar Royal Palm Beach,['Bar']
254,0x88d927ec45802645:0x4e8e1d17fe7679b2,Jalapenos Mexican Grill,['Restaurant']
255,0x88d9b99dad3337b9:0x9c1b2358bdf46fc,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
256,0x88dd87b956f00003:0xfa6c5507e5345778,Arepa Kingdom,['Restaurant']
257,0x88e7d36d26665011:0x611b4eeab8050655,Taqueria Taco Rico,['Restaurant']
258,0x88d9071f3cf51c5f:0xa7c0b2f674d15acb,Jbs cheesesteaks sunrise,['Restaurant']
259,0x88def1061a23950b:0xb9d8bdbdc0222705,Granny's Kitchen,['Restaurant']
260,0x88c2902cf427c49f:0x7fb0bc058fd41f07,Downtown Gyro & Seafood,"['Seafood restaurant', 'Gyro restaurant', 'Restaurant']"
261,0x8893d1bf97082aab:0x95428447be68e8d9,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
262,0x88d8dfd8e9775aad:0xd2d91849768901f0,Ceasar's Famous Ribs,"['Restaurant', 'Catering food and drink supplier']"
263,0x88d929bf06f93dfd:0x9b8f2c3341a44756,Taj Mahal Indian Cuisine Inc,['Restaurant']
264,0x88c2c091f0e9b7c3:0x1f8f9ac5fac5c774,TACE Lounge New Orleans Cuisine & Jazz,"['Lounge', 'Restaurant']"
265,0x88c2941f810954d9:0x15a1039665829778,Pappas Ranch,['Restaurant']
266,0x88c2f04ada5f2161:0x7e135aecaed94057,La Chiquita,['Restaurant']
267,0x88dbfbbd197caf91:0x4862a7f85b9e1402,Tequila bar,"['Bar', 'Cocktail bar']"
268,0x88e0aba5ac7fcc71:0x733698414cd9f934,Connections Cafe,['Cafe']
269,0x88d9078ba39d295f:0x92ba2a0ffb0bf024,HomeTown Buffet,"['Buffet restaurant', 'American restaurant', 'Breakfast restaurant', 'Family restaurant', 'Restaurant']"
270,0x88dd395714c25753:0xb53bdcf2e6701d9b,Mr. & Mrs. Crab Lakeland,['Restaurant']
271,0x88e5b48da97071bb:0x61602f5882c6b6ff,Saucy Kitchen,['Cafe']
272,0x88e8c16e24cf9185:0x5e898b2c023d4c3,Restaurante Los Hernandez,['Restaurant']
273,0x88db41e380dfbaff:0xdb3428f8abc34071,Flat Top Larry's Diner,['Restaurant']
274,0x88d9b6b283ddca3d:0x24b03b734fb6b83a,Rust Wynwood,"['Bar & grill', 'Restaurant']"
275,0x88e7d79abffa15c9:0xc3efee39e878d806,"Hazelnut Cafe, LLC","['Sandwich shop', 'Cafe']"
276,0x88e7d56fd320c2a5:0xffdafad1a59e3d19,Hawaiian Poke Taco,['Restaurant']
277,0x88e7714f703233a5:0xed57b1ad28c5a17a,Starbucks,['Cafe']
278,0x88dd39f51c21fe5f:0xcda5ec594bf87eca,SB&B Seafood Market Bar & Grill LLC,['Restaurant']
279,0x88e771392d318691:0x9a153cd1134e640a,Nick's Pizza,['Restaurant']
280,0x88d8e21020827aa3:0xa093a6d8f8ffe9f4,Cafe ARGENTO,['Restaurant']
281,0x88d9b95136c6b235:0x7cbee5b20357676f,Hey Ceviche,"['Restaurant', 'Cocktail bar', 'Peruvian restaurant', 'Seafood restaurant']"
282,0x88c2e34ebdc12505:0xd83ff1a55f8efd2c,Johnnie Mack's BBQ,['Restaurant']
283,0x88eeddf205aed5a1:0x46ccc3d1534c39f8,Boondocks,['Bar']
284,0x88c317599cc6bd33:0xce7cb0d837c24bbe,Tellers,['Cafe']
285,0x88e5b7575c72cde7:0xee5fcb1fd1364402,Starbucks,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']"
286,0x88db11488b8fa36d:0x88ea962a9ff5d5df,The Bowl,"['Health food restaurant', 'Breakfast restaurant', 'Cafe', 'Coffee shop', 'Vegan restaurant', 'Vegetarian restaurant']"
287,0x88c4aab5ca3f0a11:0xcd72ee2e96140bc6,Tokie Bobbys,['Bar']
288,0x88dd12788ef765ab:0xe79ecca5ac507225,Panini Grill,['Restaurant']
289,0x88c2f031fa1c141f:0xd71c84b908b868fe,"Fit Cafe and Acai Bowls, Clearwater",['Cafe']
290,0x88d9bbd0bd509c0d:0xbc9d8b0ac70e6d01,DORAL CAFE,"['Restaurant', 'Delivery Restaurant']"
291,0x88e772340dd7b77f:0xcc79a849e358b853,Italian Express Pizzeria,"['Italian restaurant', 'Caterer', 'Delivery service', 'Delivery Restaurant', 'Pizza restaurant', 'Pizza Takeout', 'Restaurant']"
292,0x88d9ad742b162bc3:0xfde5714de40e491e,Starbucks,['Cafe']
293,0x88e789cfd6e78075:0x292bf67a272ee29b,Ocho Rios Jamaican Restaurant,['Restaurant']
294,0x88d9b48d169eb1bd:0x9a0599c59f13bd1a,Clandestino Pub,['Bar']
295,0x88e7c4eb0840b44b:0x92c87699bb6f2563,Perkins Restaurant & Bakery,"['Restaurant', 'Bakery', 'Family restaurant']"
296,0x88deec0731cabe75:0xb66161db3e64b794,Blue Mist Ultra Lounge Llc Fl,"['Lounge', 'Restaurant']"
297,0x88dd6b1ea2efa053:0x862a629384ffb16d,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
298,0x88c2dd7e12fbe2cf:0x763db1bcb2714881,Starbucks,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']"
299,0x88d8d873c5bf6609:0x4f8bbbd2455e562a,El Torito Sports Pub & Cantina,['Bar']
300,0x88d9c7efe8f15117:0xb38fefd1ef4da2ec,Il Vaporetto,"['Italian restaurant', 'Bar', 'Caterer', 'Cocktail bar', 'Takeout Restaurant', 'Pasta shop', 'Restaurant', 'Wine bar']"
301,0x88d9c75183f0e43b:0xffd9377cd2fd9fc0,K BAB,['Restaurant']
302,0x88e7793019423d15:0x328c2ef67198f81d,Island Taste Bistro Hookah Lounge,['Restaurant']
303,0x8890c65f9e310523:0x27550571990509b7,Wild Roots Organic Foods,"['Organic restaurant', 'Cafe']"
304,0x88ec5fd5d2c319c5:0x69f3d8d31dd8f14b,Rev Cafe,['Restaurant']
305,0x88e8a58ebd1fa00f:0xbdc7f30a5beb6af6,Popeyes Louisiana Kitchen,"['Chicken restaurant', 'Cajun restaurant', 'Fast food restaurant', 'Restaurant', 'Seafood restaurant']"
306,0x88e87dfd7a59f31d:0xcc6f769b84c05a52,bp,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
307,0x88d9ac7f24574643:0x4b03355a5407b56f,French Quarter Seafood Bar & Grill,['Restaurant']
308,0x88d91b9d1112d4d5:0x9203a8e928aefdf1,Mr. Beefy's subs and more,"['Restaurant', 'Sandwich shop']"
309,0x88e779dd3935c58f:0xa43cdb70b993df48,Creole Bakery Restaurant,['Restaurant']
310,0x88e81ee8d1ae20e9:0xf34a362c6c772e99,McDonald's,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']"
311,0x88e5b719d5100001:0x79fa86af87b86fb2,20West Café,['Restaurant']
312,0x88c2c7b27c2094f7:0x5aaff8e38f92a51e,Mangos Cafe and Specialty Store,['Cafe']
313,0x88c341eb8404b9a5:0x89d3896fc2000059,A Sprig of Thyme,['Restaurant']
314,0x88e5c7db83258d53:0x253f1b8b6ae04ef5,Church Picnic area,['Cafe']
315,0x88c2c585adced239:0xcbeb0306f50aa41,Nacho’s Tacos,['Restaurant']
316,0x88d8d5d3723b7a65:0x3d2de6815f2f1553,Cafe Sweets,['Cafe']
317,0x88d9b69c339147f1:0x3f5b188eacdddf61,Jon Smith Subs,"['Sandwich shop', 'American restaurant', 'Caterer', 'Cheesesteak restaurant', 'Deli', 'Fast food restaurant', 'Restaurant']"
318,0x8893831b602b95b1:0x87168be24c51b67d,Country Folks Cafe,"['Restaurant', 'Cafe']"
319,0x88e7799a3b494c87:0x5d9d6a48476b0ab1,One Love Restaurant & Bar,"['Bar', 'Jamaican restaurant']"
320,0x88e776e36d176b4f:0x6f665a4941e2dfbb,L A Potranca Bar Inc,['Bar']
321,0x88dd3f5df09f118f:0xed2d0e5b6fb003,The Parrot,['Bar']
322,0x88e0a9e01a54b2fb:0x5bce78990c5f8ded,Gina's Cafe & Deli,"['Breakfast restaurant', 'Cafe', 'Deli']"
323,0x88daefe3b6e6fa1b:0xd65a171e9b9a5a05,The lakeside eatery,['Restaurant']
324,0x88d9aa30731f3585:0x38dba2268cc00a09,Hummus Asli,"['Restaurant', 'Mediterranean restaurant', 'Vegan restaurant', 'Vegetarian restaurant']"
325,0x88e78e452e90856b:0x304b1b545772686a,Xtreme Sunshine Smoothies,['Cafe']
326,0x88dd7d6b2ab80a6b:0x772b0470bae0a105,Paradise Cove Grill & Seafood,['Restaurant']
327,0x88c33f1b76d102e5:0x240c6f4bd97c3712,The White Horse Pub,"['Restaurant', 'Bar', 'British restaurant']"
328,0x88d9b487c41d998b:0x2954d31846340015,Piola,"['Pizza restaurant', 'Restaurant']"
329,0x88c2c3853ed4a205:0x670679537f7260c0,Cristoph's,"['Gay night club', 'Bar', 'Dance club', 'Gay bar', 'Night club']"
330,0x8890c182e1b38029:0xbfcb7d7a6bff01dc,Pacific Kava Bar,"['Coffee shop', 'Bar']"
331,0x88c2918843a34113:0xc99dcc43e6c8dcf5,"Louis Pappas Fresh Greek, Trinity",['Restaurant']
332,0x88d9af12bb1ef345:0x7056a22638f63ad7,JB's Seafood,['Restaurant']
333,0x88d91da73d1975ad:0x7348985579ab68e9,Casa do Pão Express,"['Bakery', 'Restaurant']"
334,0x88d9bb3bcd376597:0x251970309ce0f433,SHAWARMA XPRESS FOOD TRUCK,['Restaurant']
335,0x88e7a262b912f825:0xba1a4d5a2569065b,Cecile's French Corner,"['French restaurant', 'Restaurant']"
336,0x88e77937e2947b19:0xff1439e83b4f5444,14 Bis Pizzeria Brazilian = American,"['Restaurant', 'Brazilian restaurant', 'Pizza restaurant', 'Pizza Takeout']"
337,0x88e6ea962bd0f587:0xa7af541cc724054a,Florida Fit Meals,"['Vegetarian restaurant', 'Health food restaurant', 'Restaurant', 'Vegan restaurant']"
338,0x88e77c43e8e6d1f1:0xdc38a6b653561b20,The Noble Smokesman,['Restaurant']
339,0x88d9af3221b353f1:0xd3ad29102ed1224d,The Best Restaurant,"['Haitian restaurant', 'American restaurant', 'Takeout Restaurant', 'Restaurant']"
340,0x88c2f72be355be9b:0x6dc95928a42b6c97,Evy's Terrace Bar & Bistro,"['Restaurant', 'Bar']"
341,0x88e71b777dae8b4b:0x6caed2f75b47f23c,McCabe's Bar,"['Bar', 'Beverages']"
342,0x88c2ad527fd5362f:0xf6df507e7364ce5c,Sand Bar at Crystal Lagoon,['Bar']
343,0x88d92a864981f961:0x118cb474ee6cb6b0,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
344,0x88e7730b97eeaee3:0xeedb8ec68ddb46d9,Green Leaf Kitchen,"['Cafe', 'American restaurant', 'Vegan restaurant', 'Vegetarian restaurant']"
345,0x88e5c68f55bb4dc3:0xfcecf74cd5491797,Fifty Seven Heaven,"['Night club', 'Bar']"
346,0x88def1d3f60d90e1:0x3f75cbb160ef728a,Dos Amigos Sport Bar,['Bar']
347,0x88ece9213afaed67:0x5068f040e335e7a9,Sonic Drive-In,"['Fast food restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant']"
348,0x88e44a2c5edfa131:0xf016fc21d0b3166e,Yoon's Spoon,['Restaurant']
349,0x88e91f65875d0769:0x17a93a7bbd947e81,Dixie Nut House,['Cafe']
350,0x88d9ac56ad1798c9:0xc4831e8b7a97063f,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
351,0x88db02ada446e119:0xaa2c59826d80e96d,Inca's Kitchen,['Restaurant']
352,0x88db40a81a83c4af:0x894bff085e71684e,Parolis Cigar Bar & Lounge,"['Cigar shop', 'Bar']"
353,0x88d9a9c1b9d4ee25:0x6b417b327e753668,Crazy Cooks Cafe & Catering,['Cafe']
354,0x88d90107b9ab9abd:0xb5004906f6613130,Taco Craft Taqueria & Tequila Bar,['Restaurant']
355,0x88e6db6a9aea0ed7:0xac6b27e1f9e1fad7,Jackie's Jamaican Pot LLC,"['Jamaican restaurant', 'Restaurant']"
356,0x88d9b9487fae5d61:0xf387622786666de7,Corvina House,['Restaurant']
357,0x88c35babf616ebb9:0x5bec743d0e3ca447,North Jetty Grille,['Restaurant']
358,0x88db6d1b90a31d47:0x67b1f418d927a9e1,Cheche's Burger,['Restaurant']
359,0x88e427c88409afc9:0x529916b298f27070,Low Tide Food Co.,['Restaurant']
360,0x88d9b48d75dd7db5:0x4e0bb63ce2a777c1,Dulce Cafeteria,"['Juice shop', 'Cafe', 'Cuban restaurant']"
361,0x88e78f2cfcdcc8c5:0xa9ec6d3bb96102bb,Smokin' Jack's Bar-B-Q,['Restaurant']
362,0x88e7964d0f7f97c1:0x4daee58f7efeaddc,Our Sports Bar & Grill,"['Sports bar', 'Restaurant']"
363,0x88dba99acf888fc9:0xd88c264f956a678a,Teriyaki Madness,"['Asian fusion restaurant', 'Caterer', 'Fast food restaurant', 'Gluten-free restaurant', 'Japanese restaurant', 'Restaurant']"
364,0x88e6db3a4369ae8b:0xe4cc4b97e0f8cdd5,Kale Cafe,['Restaurant']
365,0x88d905b8aef24d1b:0x66cc2f90a8627ce7,Freddie Restaurant,"['Restaurant', 'Catering food and drink supplier', 'Colombian restaurant', 'Nuevo Latino restaurant', 'Peruvian restaurant']"
366,0x88e5b541855e3869:0x1d1a26d7535ada99,La Nota Restaurant,"['Restaurant', 'Latin American restaurant', 'Venezuelan restaurant']"
367,0x88ecf55e96544c03:0xc974ea33f9a8b19b,Midtown Kava Lounge,['Cafe']
368,0x88e6c1981fd25427:0xc94529caf05b237,SunBros Café,"['Restaurant', 'Coffee shop']"
369,0x88d9bb05066486f7:0x9723aec0ac8bf391,bar restauran,['Bar']
370,0x88d9abe4ad4cc4ed:0x8164661500752749,"Johannes V. Blom, MD","['Doctor', 'Cafe']"
371,0x88d901ff9429e451:0x6b87e77599a3c103,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
372,0x88e77fb45382efc1:0xc614af81ef220b3f,Gordon Ramsay Fish & Chips,['Restaurant']
373,0x88e5c6f420676863:0xc4895c67d1eb3a5d,Sushi Wok,"['Japanese restaurant', 'Asian restaurant', 'Delivery Restaurant', 'Restaurant']"
374,0x88d92f3ada709f79:0x8ad906ae89fa9fc0,Punto Latino Restaurant,"['Colombian restaurant', 'Latin American restaurant', 'Restaurant']"
375,0x88deeddf54b96dd3:0x8a2f48efdb1ee5e1,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
376,0x88d9a39d24ce2fdf:0xa44bc335934fea58,EL RANCHO OKEECHOBEE,['Restaurant']
377,0x88ec02196d9e5c2b:0xe190256c8574a35,Sunny Sealanding,['Bar']
378,0x88db3c7547b6cf9d:0xa537da2cbf814df5,Zanzibar Greek & American Food,"['Greek restaurant', 'Restaurant']"
379,0x88c2e3863fb052d5:0xc7dd0c27ad588473,Lorene's Fish House,['Restaurant']
380,0x88db41e406b27299:0x597848605bc79371,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
381,0x88e5b0e11a9a1ac1:0x84ed75bc636b88e0,tip top tavern,['Bar']
382,0x88d8df79e0fd727d:0xd72d46d06f7cb46a,Nocturnal Eats,['Restaurant']
383,0x88de1b219562ef07:0x604c724b227f139e,Tiki Hut,['Bar']
384,0x88c2d6d264d44ca3:0x39a9ed46a6967386,Hot Rod BBQ,"['Barbecue restaurant', 'Restaurant']"
385,0x88e77bf338348f11:0x7ae1efac0e3cc7b6,Phở Hương Lan,['Restaurant']
386,0x88e5b84b4a3c9a79:0x7da12c001d379c1d,Bella Vita Pizzeria,"['Pizza restaurant', 'Restaurant']"
387,0x8890c06b42ae2311:0xef956e33be7ba5b4,China Max,"['Chinese restaurant', 'Restaurant', 'Shopping mall']"
388,0x88c2cdaa53f06197:0xf78ddffc678188de,Twisted Sisters Bar & Grill,"['Bar & grill', 'Bar']"
389,0x88e72f2bd5834931:0x4f8672ff8274bc88,Beachtown Grill,['Restaurant']
390,0x88e5b72ae4dd0d5d:0x73ee170a597c3806,Fla Juice & Bowl,['Restaurant']
391,0x8891693ff03e499f:0x5e82b062593dfcdc,The Taco Shed - Niceville Fla,['Restaurant']
392,0x88d9bea98626a65f:0x26677253208c442,Sake Room Express,"['Sushi restaurant', 'Delivery service', 'Japanese restaurant', 'Lunch restaurant', 'Restaurant', 'Sake brewery', 'Wine bar']"
393,0x88c2f3b01ee0a4e9:0xed7fe0d54f57f32e,Inn,"['Bar', 'Cocktail bar', 'Lounge']"
394,0x88de0ea06a4227a9:0x72162135c9ea5780,JJ's Bar & Grille,['Restaurant']
395,0x889383100149e9c5:0xf3d1de3641ec3adb,Tropical Smoothie Cafe,"['Restaurant', 'Box lunch supplier', 'Caterer', 'Fast food restaurant', 'Juice shop', 'Takeout Restaurant', 'Sandwich shop']"
396,0x88d9bf2ce954968f:0x13b4b92dbd6184f4,Diced,['Restaurant']
397,0x88d901de5304b81b:0x5011b9a57bc7cfb3,Le Marche,['Restaurant']
398,0x88ecfb5679b9534f:0xd5e5f06afb261fac,Gocki's @ Havana Trading Company,['Restaurant']
399,0x88dd388ea912a3ab:0xa422e96bb8737342,Pat's Tavern,['Bar']
400,0x88d9a86254ad6111:0xa697b33914fc4a5e,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
401,0x88d9036b16f5455f:0x68d51a418f1add2c,Big O's IslandVybz,['Restaurant']
402,0x88d9a870deca74af:0x82b5a58e9a675a91,The Angry Warthog Saloon,"['Restaurant', 'Bar']"
403,0x88db113522ab7f4d:0x7dff618115be34cf,Slicers Hoagies,['Restaurant']
404,0x88c28cfe7b3bbb9f:0xb7b58678e4154c5e,Tarpon Middle Cafeteria,['Restaurant']
405,0x88e7a3a9c8ff2a61:0x87782c8606da2651,Tropical Smoothie Cafe,"['Restaurant', 'Juice shop']"
406,0x88c341bd098ac28f:0xf121b3d2050a7876,Kruk's Philly Steaks,['Restaurant']
407,0x88c291abf9ef830d:0x32049ac039239d77,Blasys Pizzeria,['Restaurant']
408,0x88c2ea9af9c5a4b7:0x3c6a6937e386a771,Cilantro's Latin Cafe,"['Cafe', 'European restaurant', 'Restaurant', 'Spanish restaurant']"
409,0x88d925f3f082edcd:0xba472819f1ed2e2b,BIG Herm's Chicago Style Food,"['Restaurant', 'Hot dog stand']"
410,0x88e436d780423f07:0x434675133c8593d,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
411,0x88e5c30ef308d4dd:0xc88f1de2f1409b8a,Whataburger,"['Restaurant', 'Breakfast restaurant', 'Chicken restaurant', 'Fast food restaurant', 'Hamburger restaurant', 'Takeout Restaurant']"
412,0x88d9ac51c5140e53:0xc2dad6fa269faa54,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
413,0x88d9bf0226296dd5:0x2b13ee85e899c0c4,Panda Express,"['Chinese restaurant', 'Restaurant']"
414,0x8893869deec21089:0xaacaa6b632a95106,Gold Nugget,"['Adult entertainment club', 'Bar']"
415,0x88d903bab7a1f295:0x28e8464c2e8f0b95,Michael’s Restaurant,"['Restaurant', 'Breakfast restaurant', 'Lunch restaurant', 'Delivery Restaurant']"
416,0x88d9a65c8c72d8bb:0x6920dc792f0d52d1,Subway,"['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
417,0x88de1bed3f479e8d:0x9e5592572714acfa,The Warehouse Bar,"['Bar & grill', 'Event venue', 'Restaurant']"
418,0x889095fd4f65031b:0x6f949f58387531ec,Sam's Seafood & Grill,['Restaurant']
419,0x88dd7d3dd5977e35:0xf28726af676e5464,Bagel Bros Cafe,['Restaurant']
420,0x88dca7b15aec0429:0xf3a67c7a9ef8b4c6,JB's Corner Cafe,['Cafe']
421,0x88d9032672cc17bf:0xfa70254138645dd2,Gold Club Pompano - Gentlemen's Club,"['Adult entertainment club', 'Bar', 'Cabaret club']"
422,0x88e4fee538ce8753:0x9cfef5f1931c840d,Lucas On Centre,"['Gastropub', 'Restaurant']"
423,0x88c2c735534cd613:0x70c4f2e073a42d7d,SUBWAY®Restaurants,"['Restaurant', 'Caterer', 'Fast food restaurant', 'Sandwich shop']"
424,0x88d92769cfb727e9:0x41c569b6126420e2,GSJ Bakery,"['Bakery', 'Cafe']"
425,0x88d8df2d6faa7c5d:0xc57743fd71121978,Bonzouti Resturant,['Restaurant']
426,0x88c343ea64425ca3:0x9d15dea8fc180c3f,Panda Express,"['Chinese restaurant', 'Restaurant']"
427,0x88c2ee0130c9e839:0x2bf3bffe1586e98b,Draft Picks,"['Sports bar', 'Bar']"
428,0x88d91b32662ba609:0x30253125e693ff89,Golden Krust Caribbean Restaurant,['Restaurant']
429,0x88d8e2aa0ac129ad:0x7e94408690a7de94,Hott Leggz Seafood & Burger Bar,"['Restaurant', 'Bar']"
430,0x88c341a1557d17b5:0xedf935e0fabbea6e,Willow’s Cafe,['Restaurant']
431,0x88df298f095a1f01:0x8a0cd66d1a14ccf8,Topside at the Beacon,['Restaurant']
432,0x88d92160af60f465:0x67b32cf582c225d9,Alabama Joe's Front Row Sports Theater and Grille,"['American restaurant', 'Bar', 'Bar & grill', 'Family restaurant', 'Hamburger restaurant', 'Restaurant', 'Sports bar']"
433,0x88d8dfdd25947b45:0xff55982a16330e52,Nature's Way Cafe,['Restaurant']
